29505551	GFD	gluten-free diet
29505551	IEL	intraepithelial lymphocyte
29505551	IELs	intraepithelial lymphocytes
29920674	2DG	2-deoxyglucose
29920674	ASK1	apoptosis signal-regulating kinase 1
29920674	Ap-1	activator protein 1
29920674	BAF	Brahma-associated factor
29920674	BD	bromodomain
29920674	BDs	bromodomains
29920674	BET	bromodomain and extra-terminal domain
29920674	BRD	bromodomain
29920674	BRDi	BRD inhibitor
29920674	BRDs	bromodomain proteins
29920674	CBP	CREB-binding protein
29920674	ChIP-Seq	chromatin immunoprecipitation-sequencing
29920674	CtBP1	C-terminal binding protein-1
29920674	EC	endothelial cell
29920674	EC-SOD	extracellular SOD
29920674	ECM	extracellular matrix
29920674	ECs	endothelial cells
29920674	EGFR	epidermal growth factor receptor
29920674	FGFR	fibroblast growth factor receptor
29920674	Fib	fibroblast
29920674	Fibs	fibroblasts
29920674	GTF	general TF
29920674	GTFs	general TFs
29920674	HAT	histone acetyl-transferase
29920674	HATs	histone acetyl-transferases
29920674	HDAC	histone deacetylase
29920674	HDACi	HDAC inhibitors
29920674	HDACs	histone deacetylases
29920674	HIF	hypoxia inducible factor
29920674	HIFs	hypoxia-inducible factors
29920674	PAH	pulmonary arterial hypertension
29920674	PDE5	phosphodiesterase 5
29920674	PDGF	platelet-derived growth factor
29920674	PH	Pulmonary hypertension
29920674	PHD2	Prolyl-4 hydroxylase 2
29920674	ROS	reactive oxygen species
29920674	RV	right ventricle
29920674	SMC	smooth muscle cell
29920674	SMCs	smooth muscle cells
29920674	TF	transcription factor
29920674	TFs	transcription factors
29920674	TGF-beta	transforming growth factor beta
29920674	VIP	vasoactive intestinal peptide
29920674	Vhl	Von Hippel-Lindau
29920674	ccRCC	clear cell renal cell carcinoma
30053529	CRSwNP	Chronic rhinosinusitis with nasal polyposis
30053529	NP	nasal polyp
30053529	NPs	nasal polyps
30076548	ACE	angiotensin-converting enzyme
30076548	ALK	Activin receptor-like kinase
30076548	BMP	bone morphogenetic protein
30076548	CAV1	Caveolin 1
30076548	CCM	Cerebral cavernous malformation
30076548	CINA	Cinacalcet
30076548	DPP-4	dipeptidyl peptidase-4
30076548	EC	Endothelial cell
30076548	ECM	extracellular matrix
30076548	ECs	Endothelial cells
30076548	EMT	Epithelial-mesenchymal transition
30076548	EPC	endothelial progenitor cell
30076548	EPCs	endothelial progenitor cells
30076548	ER	endoplasmic reticulum
30076548	ERK	extracellular-signal-regulated kinase
30076548	ET	endothelin
30076548	ET-1	endothelin-1
30076548	EndMT	endothelial to mesenchymal transition
30076548	EndoMT	Endothelial to mesenchymal transition
30076548	FGFR1	Fibroblast growth factor receptor 1
30076548	FOP	fibrodysplasia ossificans progressiva
30076548	FSP-1	fibroblast-specific protein-1
30076548	GDF	growth differentiation factor
30076548	GDFs	growth differentiation factors
30076548	GLP-1	glucagon-like peptide-1
30076548	HDL	high-density lipoprotein
30076548	HIF-1alpha	hypoxia-inducible factor-1 alpha
30076548	HIF1alpha	hypoxia-inducible factor 1alpha
30076548	HSPB-1	heat shock protein beta-1
30076548	HUVEC	human umbilical vein endothelial cell
30076548	HUVECs	human umbilical vein endothelial cells
30076548	IFN	interferon
30076548	IL	interleukin
30076548	MALAT1	metastasis-associated lung adenocarcinoma transcript 1
30076548	MMP	matrix metalloproteinase
30076548	MMPs	matrix metalloproteinases
30076548	MSC	mesenchymal stem-like cell
30076548	MSCs	mesenchymal stem-like cells
30076548	MTDH	metadherin
30076548	MVEC	microvascular endothelial cell
30076548	MVECs	microvascular endothelial cells
30076548	NEP	neprilysin
30076548	NF-kappaB	nuclear factor-kappaBeta
30076548	NOX4	NADPH oxidase 4
30076548	NSAID	Non-steroidal anti-inflammatory drug
30076548	OEMT	Organoid-based epithelial to mesenchymal transition
30076548	PAH	pulmonary arterial hypertension
30076548	PARP-1	poly(ADP-ribose) polymerase 1
30076548	PDGF	platelet-derived growth factor
30076548	PI3K	phosphoinositide 3-kinase
30076548	PP2A	phosphatase 2A
30076548	PTH	parathyroid hormone
30076548	RLX	Relaxin
30076548	ROS	Reactive oxygen species
30076548	SD	Sprague Dawley
30076548	SIS3	specific inhibitor of Smad3
30076548	SMC	smooth muscle cell
30076548	SMCs	smooth muscle cells
30076548	SSc	systemic sclerosis
30076548	TGF	transforming growth factor
30076548	TNF	tumor necrosis factor
30076548	VE	vascular endothelial
30076548	VEGF-A	vascular endothelial growth factor A
30076548	VM	venous malformation
30076548	VMs	venous malformations
30076548	alpha-SMA	alpha-smooth muscle actin
30076548	eNOS	endothelial nitric oxide synthase
30076548	hESC	human embryonic stem cell
30076548	i	include:
30076548	iPSC	induced pluripotent stem cell
30076548	iPSCs	induced pluripotent stem cells
30076548	iso	Isoprenaline
30076548	mTOR	Akt/mammalian target of rapamycin
30076548	miRNA	MicroRNA
30076548	miRNAs	MicroRNAs
30076548	vWF	von Willebrand Factor
30118737	BF	basal forebrain
30118737	BNST	bed nucleus of the stria terminalis
30118737	DA	dopaminergic
30118737	DMH	dorsomedial hypothalamus
30118737	DRN	dorsal raphe nucleus
30118737	Dbh	dopamine-beta-hydroxylase
30118737	DpMe	deep mesencephalic reticular nucleus
30118737	EEG	electroencephalogram
30118737	EEGs	electroencephalograms
30118737	GAL	Galanin
30118737	GAL+	GAL-positive
30118737	GalR3	galanin receptor 3
30118737	LC	locus coeruleus
30118737	LCRIM	limit cycle reciprocal interaction model
30118737	LH	lateral hypothalamus
30118737	LPGi	lateral paragigantocellular nucleus
30118737	MCH	melanin-concentrating hormone
30118737	MI	Mutual Inhibition
30118737	MnPO	median preoptic nucleus
30118737	NE	Norepinephrine
30118737	NEI	Neuropeptide glutamic acid-isoleucine
30118737	NGE	neuropeptide-glycine-glutamic acid
30118737	NREM	non-REM
30118737	OH	orexin/hypocretin
30118737	PAG	periaqueductal gray
30118737	PGO	ponto-geniculo-occipital
30118737	PH	posterior hypothalamus
30118737	PPT	pedunculopontine tegmental nucleus
30118737	PPT/LDT	peduncluopontine tegmental nucleus/laterodorsal tegmental nucleus
30118737	REM	Rapid eye movement
30118737	RI	Reciprocal Interaction
30118737	RMg	raphe magnus
30118737	RPA	raphe pallidus
30118737	SCN	suprachiasmatic nucleus
30118737	SWA	slow wave activity
30118737	VLPO	ventrolateral preoptic nucleus
30118737	VTA	ventral tegmental area
30118737	ZI	zona incerta
30118737	calbindin	calcium-binding proteins
30118737	vM	ventral medulla
30118737	vlPAG	ventrolateral PAG
30118737	vmM	ventromedial medulla
30197302	AA	Amino acid
30197302	AAs	Amino acids
30197302	ACLY	ATP citrate lyase
30197302	ACSF	artificial CSF
30197302	AcCoA	Acetyl-Coenzyme A
30197302	Co-IP	Co-Immunoprecipitation
30197302	DEPTOR	YFP-DEP domain-containing mTOR-interacting protein
30197302	DMEM	Dulbecco's modified Eagle's medium
30197302	EP300 WT	EP300 knockdown with replacement with wild-type
30197302	HBSS	Hank's Balanced Salt Solution
30197302	HCoA	3-hydroxy-3-methylglutaryl-coenzyme A
30197302	HRP	horseradish peroxidise
30197302	IP	immunoprecipitation
30197302	IgG	immunoglobulin G
30197302	Ile	isoleucine
30197302	KIC	alpha-ketoisocaproate
30197302	KR	K1097R
30197302	Leu	Leucine
30197302	MCCC	3-methylcrotonyl-CoA carboxylase
30197302	MEF	mouse embryonic fibroblast
30197302	MEFs	mouse embryonic fibroblasts
30197302	MOC	Mander's Overlap Coefficient
30197302	MSC	Mesenchymal Stem Cells
30197302	NUCB2	nucleobindin 2
30197302	PCC	Pearson's Correlation Coefficient
30197302	PFA	paraformaldehyde
30197302	PRAS40	YFP-proline-rich Akt substrate of 40 kDa
30197302	ROS	reactive oxygen species
30197302	S.E.M	standard error of the mean
30197302	S6	S6K1 substrate
30197302	Sp	spermidine
30197302	TRC	The RNAi Consortium
30197302	TSC	tuberous sclerosis complex
30197302	Val	valine
30197302	mTOR	mechanistic target of rapamycin
30197302	p-ACLY	anti-phospho-ATP-Citrate Lyase
30197302	p-AKT	anti-phospho-AKT
30197302	p-S6	phosphorylated S6
30197302	shRNA	small hairpin RNA
30197302	siRNA	small interfering RNA
30242569	EC	endothelial cell
30242569	ECs	endothelial cells
30242569	MPC	Myogenic precursor cell
30242569	MPCs	Myogenic precursor cells
30267451	EVT	Extravillous trophoblast
30267451	EVTs	Extravillous trophoblasts
30267451	MMP	matrix metalloproteinase
30267451	MMPs	matrix metalloproteinases
30267451	SpA	spiral arteriole
30267451	SpAs	spiral arterioles
30267451	dNK	decidual NK cells
30276807	5caC	5-carboxylcytosine
30276807	5fC	5-formylcytosine
30276807	5hmC	5-hydroxymethylcytosine
30276807	BAF	Brahma-associated factors
30276807	CHD	chromodomain-helicase-DNA-binding protein
30276807	CHDs	chromodomain-helicase-DNA-binding proteins
30276807	CIP/KIP	CDK interacting protein/kinase inhibitory protein
30276807	CP	cortical plate
30276807	CTCF	CCCTC-binding factor
30276807	Cdkn1c	cyclin-dependent kinase inhibitor 1c
