activated CD4-positive, alpha-beta T cell, human	CL:0001043
activated CD4-positive, alpha-beta T lymphocyte	CL:0000896
activated CD4-positive, alpha-beta T lymphocyte, human	CL:0001043
activated CD4-positive, alpha-beta T-cell	CL:0000896
activated CD4-positive, alpha-beta T-cell, human	CL:0001043
activated CD4-positive, alpha-beta T-lymphocyte	CL:0000896
activated CD4-positive, alpha-beta T-lymphocyte, human	CL:0001043
activated CD8-positive, alpha-beta T cell	CL:0000906
activated CD8-positive, alpha-beta T cell, human	CL:0001049
activated CD8-positive, alpha-beta T lymphocyte	CL:0000906
activated CD8-positive, alpha-beta T lymphocyte, human	CL:0001049
activated CD8-positive, alpha-beta T-cell	CL:0000906
activated CD8-positive, alpha-beta T-cell, human	CL:0001049
activated CD8-positive, alpha-beta T-lymphocyte	CL:0000906
activated CD8-positive, alpha-beta T-lymphocyte, human	CL:0001049
activated astrocyte	CL:0002627
activated double-positive thymocyte	CL:0002428
activated microglia	CL:0002629
activated skeletal muscle satellite cell	CL:0008016
activated type II NK T cell	CL:0000931
activated type II NK T lymphocyte	CL:0000931
activated type II NK T-cell	CL:0000931
activated type II NK T-lymphocyte	CL:0000931
activated type II NKT cell	CL:0000931
active chief cell of parathyroid gland	CL:0002141
adaxial cell	CL:0007016
adepithelial cell	CL:0000462
adipocyte	CL:0000136
adipocyte of breast	CL:0002617
adipocyte of epicardial fat	CL:1000309
adipocyte of epicardial fat of left ventricle	CL:1000311
adipocyte of epicardial fat of right ventricle	CL:1000310
adipocyte of omentum tissue	CL:0002615
adipose cell	CL:0000136
adipose dendritic cell	CL:0002462
adipose macrophage	CL:0002477
adipose microvascular endothelial cell	CL:2000072
adrenal chromaffin cell	CL:1000426
adrenal cortex cell	CL:0002097
adrenal cortex chromaffin cell	CL:1000427
adrenal gland glandular cell	CL:1001601
adrenal medulla chromaffin cell	CL:0000336
adrenal secreting cell of the adrenal medulla	CL:0002082
adrenaline secreting cell	CL:0000454
adrenergic chromaffin cell	CL:0002082
adrenergic neuron	CL:0000109
adrenocortical cell	CL:0002097
adrenocorticotrophic hormone secreting cell	CL:0000467
adrenocorticotropic hormone secreting cell	CL:0000467
adult endothelial progenitor cell	CL:0002619
adult skeletal muscle myoblast	CL:0008017
adventitial cell	CL:0002503
adventitial reticular cell	CL:0000669
afferent neuron	CL:0000526
agranular leukocyte	CL:0002087
airway basal cell	CL:0002633
airway basal stem cell	CL:0002633
airway epithelial cell	CL:0002368
airway submucosal gland collecting duct epithelial cell	CL:4033023
airway submucosal gland duct basal cell	CL:4033024
airway submucosal gland duct ciliated cell	CL:4033055
alarm substance cell	CL:0007021
alarm substance secreting cell	CL:0007021
alkali secreting cell	CL:0000435
alpha cell	CL:0004117
alpha cell of islet of Langerhans	CL:0000171
alpha motoneuron	CL:0008038
alpha motor neuron	CL:0008038
alpha-beta T cell	CL:0000789
alpha-beta T lymphocyte	CL:0000789
alpha-beta T-cell	CL:0000789
alpha-beta T-lymphocyte	CL:0000789
alpha-beta intraepithelial T cell	CL:0000797
alpha-beta intraepithelial T lymphocyte	CL:0000797
alpha-beta intraepithelial T-cell	CL:0000797
alpha-beta intraepithelial T-lymphocyte	CL:0000797
alpha1-tanycyte	CL:4042017
alpha2-tanycyte	CL:4042018
alpha7 GABAergic cortical interneuron (Mmus)	CL:4023010
alternatively activated macrophage	CL:0000890
alveolar adventitial fibroblast	CL:4028006
alveolar capillary type 1 endothelial cell	CL:4028002
alveolar capillary type 2 endothelial cell	CL:4028003
alveolar epithelial cell	CL:0000322
alveolar macrophage	CL:0000583
alveolar macrophage CCL3-positive	CL:4033041
alveolar macrophage MT-positive	CL:4033042
alveolar macrophage metallothionein-positive	CL:4033042
alveolar type 1 fibroblast cell	CL:4028004
alveolar type 2 fibroblast cell	CL:4028006
alveolus of lung epithelial cell	CL:0000322
amacrine cell	CL:0000561
amacrine cell, GABAergic	CL:4030027
amacrine cell, glycinergic	CL:4030028
amacrine neuron	CL:0000561
amelanotic melanocyte	CL:0002567
amelanotic melanophore	CL:0002567
ameloblast	CL:0000059
amelocyte	CL:0000059
amine precursor uptake and decarboxylation cell	CL:0000568
amniocyte	CL:0002323
amnion mesenchymal stem cell	CL:0002537
amnioserosal cell	CL:0000350
amniotic epithelial cell	CL:0002536
amniotic epithelial stem cell	CL:0002640
amniotic membrane stem cell	CL:0002537
amniotic stem cell	CL:0002639
amoeboid cell	CL:0000732
amoeboid sperm cell	CL:0011015
amygdala excitatory neuron	CL:4023039
amygdala pyramidal neuron	CL:4023110
anal canal stratified squamous epithelial cell	CL:0009066
anchoring trophoblast	CL:0002219
androgen binding protein secreting cell	CL:0000511
androgen secreting cell	CL:0000593
angioblast	CL:0000566
angioblastic mesenchymal cell	CL:0000566
angiogenic pericyte	CL:4047012
animal stem cell	CL:0000034
animal zygote	CL:0000365
annulus pulposus cell	CL:0002602
anorectum enterocyte	CL:0009058
anorectum enteroendocrine cell	CL:0009063
anorectum goblet cell	CL:0009057
anorectum intestinal crypt stem cell	CL:0009061
anorectum macrophage	CL:0009048
anorectum paneth cell	CL:0009055
anorectum smooth muscle cell	CL:0009052
anorectum transit amplifying cell	CL:0009056
anorectum tuft cell	CL:0009065
anterior cone cell (sensu Endopterygota)	CL:0000720
anterior horn cell	CL:2000048
anterior horn motor neuron	CL:2000048
anterior lateral line ganglion neuron	CL:0008021
anterior lateral line nerve glial cell	CL:1000239
anterior lateral line neuromast hair cell	CL:2000034
anterior lateral line neuromast mantle cell	CL:2000035
anterior lateral line neuromast support cell	CL:2000036
anterior lateral line neuromast supporting cell	CL:2000036
anterior lens cell	CL:0002223
anterior visceral endoderm cell	CL:2000075
antibody secreting cell	CL:0000946
anucleate cell	CL:0000225
anucleate thrombocyte	CL:0000233
anulus pulposus cell	CL:0002602
aortic endothelial cell	CL:0002544
aortic smooth muscle cell	CL:0002539
apocrine cell	CL:0000033
apoptosis fated cell	CL:0000445
appendix B cell	CL:0009032
appendix T cell	CL:0009031
appendix dendritic cell	CL:0009034
appendix enterocyte	CL:0009026
appendix enteroendocrine cell	CL:0009030
appendix glandular cell	CL:1001585
appendix goblet cell	CL:1000327
appendix intestinal crypt stem cell	CL:0009028
appendix macrophage	CL:0009036
appendix mesothelial cell	CL:0009029
appendix plasma cell	CL:0009033
appendix transit amplifying cell	CL:0009027
appendix tuft cell	CL:0009020
arachnoid barrier cell	CL:4023097
arachnoid cap cell	CL:0002379
arcade cell	CL:0000418
arcuate artery cell	CL:1001135
arcuate artery endothelial cell	CL:1001213
arcuate artery smooth muscle cell	CL:1001214
arcuate nucleus of hypothalamus KNDy neuron	CL:4023127
arcuate vein cell	CL:1001142
arcuate vein endothelial cell	CL:1001220
arcuate vein smooth muscle cell	CL:1001221
argentaffin cell	CL:0000577
arterial endothelial cell	CL:1000413
arthroconidium	CL:0002387
articular chondrocyte	CL:1001607
articular chondrocyte of knee joint	CL:2000007
ascospore	CL:0000607
astrocyte	CL:0000127
astrocyte of the cerebellum	CL:0002603
astrocyte of the cerebral cortex	CL:0002605
astrocyte of the forebrain	CL:0012000
astrocyte of the hippocampal formation	CL:0002604
astrocyte of the hippocampus	CL:0002604
astrocyte of the spinal cord	CL:0002606
astrocyte-restricted precursor	CL:4042022
astrocytic glia	CL:0000127
asymmetric bistratified amacrine cell	CL:0004238
atrial cardiac muscle cell	CL:0002129
atrial myocyte	CL:0002129
atrioventricular bundle cell	CL:0010005
atrioventricular node cell	CL:1000410
atrioventricular node myocyte	CL:1000410
attachment cell	CL:0000386
auditory epithelial cell	CL:0002491
auditory epithelial support cell	CL:0005014
auditory epithelial supporting cell	CL:0005014
auditory hair cell	CL:0000202
autonomic neuron	CL:0000107
axial mesodermal cell	CL:0007006
bacterial spore	CL:0000563
bag1 fiber	CL:4023005
bag2 fiber	CL:4023006
band form basophil	CL:0000770
band form eosinophil	CL:0000774
band form neutrophil	CL:0000560
barrier cell	CL:0000215
basal cell	CL:0000646
basal cell of acinus of lactiferous gland	CL:1000468
basal cell of alveolus of lactiferous gland	CL:1000418
basal cell of bronchus	CL:1000349
basal cell of epidermis	CL:0002187
basal cell of epithelium of bronchus	CL:1000349
basal cell of epithelium of lobular bronchiole	CL:1000352
basal cell of epithelium of respiratory bronchiole	CL:1000351
basal cell of epithelium of terminal bronchiole	CL:1000350
basal cell of epithelium of trachea	CL:1000348
basal cell of esophageal epithelium	CL:1000447
basal cell of olfactory epithelium	CL:0002169
basal cell of prostate epithelium	CL:0002341
basal cell of prostatic acinus	CL:0002234
basal cell of urothelium	CL:1000486
basal epithelial cell of bronchioalveolar duct junction	CL:0002638
basal epithelial cell of prostatic acinus	CL:0002234
basal epithelial cell of prostatic duct	CL:0002236
basal epithelial cell of tracheobronchial tree	CL:0002329
basal external epithelial cell of tympanic membrane	CL:0002160
basal proper cell of olfactory epithelium	CL:0002184
basal-myoepithelial cell of mammary gland	CL:0002324
basidiospore	CL:0000615
basket cell	CL:0000118
basket epithelial cell	CL:0000185
basophil	CL:0000767
basophil cell of anterior lobe of hypophysis	CL:0000639
basophil cell of pars distalis of adenohypophysis	CL:0000639
basophil mast progenitor cell	CL:0002028
basophil progenitor cell	CL:0000613
basophilic erythroblast	CL:0000549
basophilic leucocyte	CL:0000767
basophilic leukocyte	CL:0000767
basophilic metamyelocyte	CL:0000769
basophilic myeloblast	CL:0000829
basophilic myelocyte	CL:0000614
basophilic normoblast	CL:0000549
basophilic promyelocyte	CL:0000830
beige adipocyte	CL:0001070
beige brown adipocyte	CL:0001070
beige fat cell	CL:0001070
beige/brite adipocyte	CL:0001070
beta cell of pancreatic islet	CL:0000169
beta motor neuron	CL:4023000
beta-basophil	CL:0000476
beta1-tanycyte	CL:4042019
beta2-tanycyte	CL:4042020
binucleate cell	CL:0000227
biogenic amine secreting cell	CL:0000457
bipolar neuron	CL:0000103
bistratified cell	CL:0004247
bistratified retinal amacrine cell	CL:0004250
bistratified retinal ganglion cell	CL:0003001
bitufted neuron	CL:4023077
bladder cell	CL:1001319
bladder microvascular endothelial cell	CL:2000040
bladder urothelial cell	CL:1001428
blast cell	CL:0000055
blastema cell	CL:0000354
blastema cell of olfactory epithelium	CL:0002171
blastemal cell	CL:0000354
blastoconidium	CL:0002385
blastoderm cell	CL:0000353
blastomere	CL:0000353
blood cell	CL:0000081
blood cell (sensu Nematoda and Protostomia)	CL:0000390
blood forming stem cell	CL:0000037
blood lymphocyte	CL:4030029
blood platelet	CL:0000233
blood vessel endothelial cell	CL:0000071
blood vessel smooth muscle cell	CL:0019018
blue sensitive photoreceptor cell	CL:0000495
bombesin stimulating hormone secreting cell	CL:0000483
bone cell	CL:0001035
bone marrow cell	CL:0002092
bone marrow hematopoietic cell	CL:1001610
bone marrow macrophage	CL:0002476
bone marrow mononuclear cell	CL:0010004
bone marrow stromal cell	CL:0010001
bone matrix secreting cell	CL:0000054
border associated macrophage	CL:4042003
border cell of cochlea	CL:0002168
border follicle cell	CL:0000579
bottle cell	CL:0007020
boundary cell	CL:0000213
bouton vestibular afferent neuron	CL:4023113
brain macroglial cell	CL:2000005
brain microvascular endothelial cell	CL:2000044
brain pericyte	CL:2000043
brain vascular cell	CL:4023072
brain-resident macrophage	CL:0000129
brainstem motor neuron	CL:2000047
branched duct epithelial cell	CL:0000069
branchi motor neuron	CL:0005023
branchiomotor neuron	CL:0005023
breast adipocyte	CL:0002617
breast epithelial cell	CL:0002327
breast fibroblast	CL:4006000
brite adipocyte	CL:0001070
brite cell	CL:0001070
brite fat cell	CL:0001070
broad diffuse amacrine cell	CL:0004228
bronchial epithelial cell	CL:0002328
bronchial gland mucous cell	CL:4033022
bronchial goblet cell	CL:1000312
bronchial smooth muscle cell	CL:0002598
bronchioalveolar stem cell	CL:0002638
bronchiolar Kulchitsky cell	CL:0002066
bronchiolar smooth muscle cell	CL:4033017
bronchus fibroblast of lung	CL:2000093
brown adipocyte	CL:0000449
brown adipose cell	CL:0000449
brown fat cell	CL:0000449
brown preadipocyte	CL:0002335
brush border cell of the proximal tubule	CL:0002307
brush border epithelial cell	CL:0000239
brush cell	CL:0002204
brush cell of bronchus	CL:0002208
brush cell of epithelium of lobar bronchus	CL:4033007
brush cell of epithelium of small intestine	CL:0009080
brush cell of epithelium proper of large intestine	CL:0002203
brush cell of epithelium proper of small intestine	CL:0009080
brush cell of large intestine	CL:0002203
brush cell of lobular bronchiole	CL:0002205
brush cell of small intestine	CL:0009080
brush cell of terminal bronchiole	CL:0002206
brush cell of trachea	CL:0002207
brush cell of tracheobronchial tree	CL:0002075
buccal mucosa cell	CL:0002336
bulge keratinocyte	CL:0002337
burr cell	CL:0002155
burst-firing layer 5 neuron	CL:4023041
bushy cell	CL:4023162
c- Kit-positive erythroid progenitor cell	CL:0002000
cDC	CL:0000990
cTEC	CL:0002364
calcitonin secreting cell	CL:0000443
calvarial osteoblast	CL:2000058
calyx vestibular afferent neuron	CL:4023114
camera type eye photoreceptor cell	CL:0010009
camera-type eye photoreceptor cell	CL:0010009
canopy lamp5 GABAergic cortical interneuron (Mmus)	CL:4023022
cap cell	CL:0000676
capillary endothelial cell	CL:0002144
carbohydrate secreting cell	CL:0000447
cardiac atrium fibroblast	CL:2000067
cardiac blood vessel endothelial cell	CL:0010006
cardiac endothelial cell	CL:0010008
cardiac fibroblast	CL:0002548
cardiac glial cell	CL:0010020
cardiac mesenchymal cell	CL:0000569
cardiac muscle cell	CL:0000746
cardiac muscle cell (sensu Arthopoda)	CL:0000193
cardiac muscle fiber	CL:0000746
cardiac muscle myoblast	CL:0000513
cardiac muscle progenitor cell	CL:0000513
cardiac myoblast	CL:0010021
cardiac myocyte	CL:0000746
cardiac neural crest cell	CL:2000073
cardiac neuron	CL:0010022
cardiac pacemaker cell	CL:0002072
cardiac pacemaker cell of sinoatrial node	CL:1000477
cardiac pacemaker cell of sinuatrial node	CL:1000477
cardiac septum cell	CL:2000022
cardiac valve cell	CL:1000147
cardiac valve interstitial cell	CL:4030032
cardiac ventricle fibroblast	CL:2000066
cardioblast	CL:0002664
cardioblast (sensu Arthropoda)	CL:0000465
cardiocyte	CL:0002494
cardiomyocyte	CL:0000746
cardiomyocyte progenitor cell	CL:0000513
cardiovascular progenitor cell	CL:0002664
carotid body sustentacular cell	CL:0002256
cartilage cell	CL:0000138
cartwheel cell	CL:4023160
catecholaminergic neuron	CL:4033050
caudal ganglionic eminence derived GABAergic cortical interneuron	CL:4023064
caudal ganglionic eminence derived cortical interneuron	CL:4023064
caveolated cell	CL:0002204
cell	CL:0000000
cell in vitro	CL:0001034
cell of Claudius	CL:0000634
cell of Hensen	CL:0000633
cell of Rouget	CL:0000669
cell of epidermis	CL:0000362
cell of skeletal muscle	CL:0000188
cell of surface ectoderm	CL:0000114
cementoblast	CL:0000061
cementocyte	CL:0000141
cementum secreting cell	CL:0000061
central CD4-positive, alpha-beta memory T cell	CL:0000904
central CD4-positive, alpha-beta memory T lymphocyte	CL:0000904
central CD4-positive, alpha-beta memory T-cell	CL:0000904
central CD4-positive, alpha-beta memory T-lymphocyte	CL:0000904
central CD8-positive, alpha-beta memory T cell	CL:0000907
central CD8-positive, alpha-beta memory T lymphocyte	CL:0000907
central CD8-positive, alpha-beta memory T-cell	CL:0000907
central CD8-positive, alpha-beta memory T-lymphocyte	CL:0000907
central memory CD4-positive, alpha-beta T cell	CL:0000904
central memory CD4-positive, alpha-beta T lymphocyte	CL:0000904
central memory CD4-positive, alpha-beta T-cell	CL:0000904
central memory CD4-positive, alpha-beta T-lymphocyte	CL:0000904
central memory CD8-positive, alpha-beta T cell	CL:0000907
central memory CD8-positive, alpha-beta T lymphocyte	CL:0000907
central memory CD8-positive, alpha-beta T-cell	CL:0000907
central memory CD8-positive, alpha-beta T-lymphocyte	CL:0000907
central nervous system macrophage	CL:0000878
central nervous system neuron	CL:2000029
central nervous system pericyte	CL:0002575
central venous hepatic sinusoidal endothelial cell	CL:0019022
centrilobular hepatocyte	CL:0019029
centrilobular region hepatocyte	CL:0019029
centripetal follicle cell	CL:0000671
centripetally migrating follicle cell	CL:0000671
centroacinar cell of Langerhans	CL:0002080
centroblast	CL:0009112
centrocyte	CL:0009111
cerebellar Golgi cell	CL:0000119
cerebellar Golgi neuron	CL:0000119
cerebellar Purkinje cell	CL:0000121
cerebellar granule cell	CL:0001031
cerebellar granule cell precursor	CL:0002362
cerebellar inhibitory GABAergic interneuron	CL:4023057
cerebellar neuron	CL:1001611
cerebellar stellate cell	CL:0010010
cerebellum Golgi cell	CL:0000119
cerebellum basket cell	CL:2000027
cerebellum glutamatergic neuron	CL:2000028
cerebral cortex GABAergic interneuron	CL:0010011
cerebral cortex endothelial cell	CL:1001602
cerebral cortex glial cell	CL:1001579
cerebral cortex interneuron	CL:0008031
cerebral cortex neuron	CL:0010012
cerebral cortex pyramidal neuron	CL:4023111
cerebrospinal fluid secreting cell	CL:0000686
cervical canal epithelial cell	CL:0002535
cervical canal of uterus epithelial cell	CL:0002535
cervix epithelial cell	CL:0002535
cervix of uterus epithelial cell	CL:0002535
chalice cell	CL:0000160
chandelier cell	CL:4023083
chandelier pvalb GABAergic cortical interneuron	CL:4023036
chemoreceptor cell	CL:0000206
chief cell of parathyroid gland	CL:0000446
chief cell of stomach	CL:0000155
chlamydospore	CL:0000726
cholangiocyte	CL:1000488
cholecystokin stimulating hormone secreting cell	CL:0000481
cholinergic neuron	CL:0000108
chondroblast	CL:0000058
chondrocyte	CL:0000138
chondrocyte of tracheobronchial tree	CL:0019002
chondroplast	CL:0000566
chordablast	CL:0007008
chordamesodermal cell	CL:0007006
chordoblast	CL:0007008
chorionic girdle cell	CL:4040001
chorionic membrane mesenchymal stem cell	CL:0002541
chorionic trophoblast cell	CL:0011101
choroid epiplexus macrophage	CL:4042004
choroid plexus epithelial cell	CL:0000706
choroid plexus macrophage	CL:0000880
choroidal cell of the eye	CL:0000348
choroidal melanocyte	CL:4030000
chromaffin cell	CL:0000166
chromaffin cell of adrenal cortex	CL:1000427
chromaffin cell of adrenal gland	CL:1000426
chromaffin cell of left ovary	CL:1000467
chromaffin cell of ovary	CL:1000465
chromaffin cell of para-aortic body	CL:1000424
chromaffin cell of paraaortic body	CL:1000424
chromaffin cell of paraganglion	CL:1000425
chromaffin cell of right ovary	CL:1000466
chromatocyte	CL:0000147
chromatophore	CL:0000147
chromophil cell of anterior pituitary gland	CL:0000637
chromophobe cell	CL:0000641
chromophobic cell	CL:0000641
chrondoplast	CL:0000058
ciliary muscle cell	CL:1000443
ciliated cell	CL:0000064
ciliated cell of the bronchus	CL:0002332
ciliated cell of the endometrium	CL:4030040
ciliated cell of the respiratory tract	CL:4030034
ciliated columnar cell of tracheobronchial tree	CL:0002145
ciliated epithelial cell	CL:0000067
ciliated epithelial cell of esophagus	CL:3000000
ciliated olfactory receptor neuron	CL:0000847
ciliated olfactory sensory neuron	CL:0000847
ciliated sensory neuron	CL:0000847
circulating angiogenic cell	CL:0009088
circulating cell	CL:0000080
circulating endothelial cell	CL:0002342
class switched memory B cell	CL:0000972
class switched memory B lymphocyte	CL:0000972
class switched memory B-cell	CL:0000972
class switched memory B-lymphocyte	CL:0000972
classical NK T cell	CL:0000921
classical monocyte	CL:0000860
classically activated macrophage	CL:0000863
clear cell of eccrine sweat gland	CL:0002146
clear cell of thyroid gland	CL:0000570
clear chief cell of parathyroid cell	CL:0002147
clear chief cell of parathyroid gland	CL:0002147
club cell	CL:0000158
club cell (zebrafish)	CL:0007021
club cell of the urethra epithelium	CL:4032000
club-like cell of the prostatic urethra epithelium	CL:4032000
club-like cell of the urethral epithelium	CL:4032000
cnidoblast	CL:0011029
cnidocyte	CL:0011029
cochlea auditory hair cell	CL:4023120
cochlear hair cell	CL:4023120
cochlear inner hair cell	CL:0000589
cochlear outer hair cell	CL:0000601
coelomocyte	CL:0000421
cold sensing thermoreceptor cell	CL:0000587
collagen secreting cell	CL:0000667
collar cell	CL:0010016
colon D-cell	CL:0002265
colon endothelial cell	CL:1001572
colon enteroendocrine cell	CL:0009042
colon epithelial cell	CL:0011108
colon glandular cell	CL:1001588
colon goblet cell	CL:0009039
colon macrophage	CL:0009038
colon transit amplifying cell	CL:0009011
colon tuft cell	CL:0009041
colonic delta cell	CL:0002265
colonic epithelial cell	CL:0011108
colonocyte	CL:1000347
colony forming unit erythroid megakaryocyte	CL:0000050
colony forming unit granulocyte macrophage	CL:0000557
colony forming unit – Hill cell	CL:0009085
colony-forming unit-megakaryocyte	CL:0000553
columnar cell of endocervix	CL:0002152
columnar cell of the colon	CL:0002071
columnar chondrocyte	CL:0000744
columnar epitheliocyte of appendix	CL:1000405
columnar granulosa cell	CL:4033084
columnar neuron	CL:0000112
columnar/cuboidal epithelial cell	CL:0000075
commissural neuron	CL:0000678
committed double negative thymocyte (Homo sapiens)	CL:0009082
committed oligodendrocyte precursor	CL:4023059
common dendritic precursor	CL:0001029
common dendritic progenitor	CL:0001029
common lymphocyte precursor	CL:0000051
common lymphocyte progenitor	CL:0000051
common lymphoid precursor	CL:0000051
common lymphoid progenitor	CL:0000051
common myeloid precursor	CL:0000049
common myeloid precursor, CD34-positive	CL:0001059
common myeloid progenitor	CL:0000049
common myeloid progenitor, CD34-positive	CL:0001059
compound eye cone cell	CL:0000718
compound eye photoreceptor cell	CL:2000019
compound eye retinal cell	CL:0009001
cone retinal bipolar cell	CL:0000752
conidium	CL:0000599
conidium of conidiophore head	CL:0002383
conjunctiva goblet cell	CL:2000084
conjunctival epithelial cell	CL:1000432
connecting tubule A-IC	CL:4030020
connecting tubule B-IC	CL:4030021
connective tissue cell	CL:0002320
connective tissue type mast cell	CL:0000484
contractile cell	CL:0000183
conventional dendritic cell	CL:0000990
copper accumulating cell	CL:0000309
cord blood hematopoietic stem cell	CL:2000095
corneal endothelial cell	CL:0000132
corneal epithelial cell	CL:0000575
corneal fibroblast	CL:0002363
corneal keratocyte	CL:0002363
corneocyte	CL:0002153
corona radiata cell	CL:0000713
coronet cell	CL:0010015
corpus luteum cell	CL:0000175
cortical cell of adrenal gland	CL:0002097
cortical granule cell	CL:0001032
cortical interneuron	CL:0008031
cortical nephrogenic niche cell	CL:0009019
cortical nephrogenic zone cell	CL:0009019
cortical neuron	CL:0010012
cortical thymic epithelial cell	CL:0002364
corticomedullary thymic epithelial cell	CL:0009070
corticothalamic VAL/VM projecting glutamatergic neuron of the primary motor cortex	CL:4023055
corticothalamic-projecting glutamatergic cortical neuron	CL:4023013
corticotroph	CL:0002309
corticotrophin hormone secreting cell	CL:0000467
corticotropin hormone secreting cell	CL:0000467
corticotropin secreting cell	CL:0000467
cranial motoneuron	CL:0015000
cranial motor neuron	CL:0015000
cranial somatomotor neuron	CL:0008010
cranial visceromotor neuron	CL:0008013
crypt cell	CL:0000849
crypt olfactory receptor neuron	CL:0000849
crypt olfactory sensory neuron	CL:0000849
crypt sensory neuron	CL:0000849
crypt-bottom fibroblast	CL:4052008
crypt-top fibroblast	CL:4052009
crystal cell	CL:0000392
crystallin accumulating cell	CL:0000306
cuboidal epithelial granulosa cell	CL:4033084
cuboidal granulosa cell	CL:4033084
cuboidal type II cell	CL:0002063
cultured cell	CL:0000010
cumulus cell	CL:0000711
cuprophilic cell	CL:0000309
cutaneous/subcutaneous mechanoreceptor cell	CL:0002487
cuticle secreting cell	CL:0000658
cyanoblast	CL:0005005
cyanophore	CL:0000747
cycling B cell	CL:4033068
cycling CD4-positive, alpha-beta T cell	CL:4033075
cycling CD8-positive, alpha-beta T cell	CL:4033074
cycling T cell	CL:4033069
cycling alveolar macrophage	CL:4033077
cycling basal cell	CL:4033082
cycling dendritic cell	CL:4033070
cycling endothelial cell of lymphatic vessel	CL:4033079
cycling gamma-delta T cell	CL:4033072
cycling glial cell	CL:4047002
cycling macrophage	CL:4033076
cycling monocyte	CL:4033073
cycling mononuclear phagocyte	CL:4033078
cycling myeloid cell	CL:4033081
cycling natural killer cell	CL:4033071
cycling neuroblast (sensu Vertebrata)	CL:4047005
cycling plasma cell	CL:4047003
cycling pulmonary alveolar type 2 cell	CL:4033080
cycling stromal cell	CL:4047001
cycling type EC enteroendocrine cell	CL:4047004
cystic thymic epithelial cells	CL:0002295
cystoblast	CL:0000722
cytotoxic CD56-dim NK cell	CL:0000939
cytotoxic CD56-dim natural killer cell	CL:0000939
cytotoxic T cell	CL:0000910
cytotoxic T lymphocyte	CL:0000910
cytotoxic T-cell	CL:0000910
cytotoxic T-lymphocyte	CL:0000910
dACs	CL:4023119
dNK cell	CL:0002343
dSPN	CL:4023026
dark cell of eccrine sweat gland	CL:0002142
dark chief cell of parathyroid gland	CL:0002143
dark melanocyte	CL:0002566
dark pinealocyte	CL:0010014
dark thymic epithelial cell	CL:0002296
dark tongue cell	CL:0002289
decidua cell	CL:2000002
decidual NK cell	CL:0002343
decidual cell	CL:2000002
decidual natural killer cell, human	CL:0002343
decidual pericyte	CL:0008033
decidual perivascular cell	CL:0008033
decidual stromal cell	CL:2000002
defensive cell	CL:0000473
delta basophil	CL:0000437
delta cell of colon	CL:0002265
delta cell of islet	CL:0000173
delta cell of pancreatic islet	CL:0000173
delta cell of small intestine	CL:0002266
delta cell of stomach	CL:0002267
dendritic cell	CL:0000451
dendritic cell of appendix	CL:0009034
dendritic cell of appendix vermiformis	CL:0009034
dendritic cell of vermiform appendix	CL:0009034
dendritic cell, human	CL:0001056
dendritic epidermal T cell	CL:0000916
dendritic epidermal T lymphocyte	CL:0000916
dendritic epidermal T-cell	CL:0000916
dendritic epidermal T-lymphocyte	CL:0000916
dendritic reticular cell	CL:0000990
dense-core granulated cell of epithelium of trachea	CL:1000377
dental papilla cell	CL:0000345
dental pulp cell	CL:0002148
dental pulp stem cell	CL:4030035
dentate gyrus granule cell	CL:2000089
dentate gyrus kisspeptin neuron	CL:4023124
dentate gyrus neuron	CL:4023062
dentate gyrus of hippocampal formation basket cell	CL:2000087
dentate gyrus of hippocampal formation granule cell	CL:2000089
dentate gyrus of hippocampal formation stellate cell	CL:2000090
dermal chromatophore	CL:4040006
dermal dendritic cell	CL:0001006
dermal melanocyte	CL:0002482
dermal microvascular endothelial cell	CL:0011030
dermal microvascular endothelium cell	CL:0011030
dermis blood vessel endothelial cell	CL:2000010
dermis lymphatic vessel endothelial cell	CL:2000011
dermis microvascular lymphatic vessel endothelial cell	CL:2000041
deuterosomal cell	CL:4033044
differentiation-committed oligodendrocyte precursor	CL:4023059
diffuse bipolar 1 cell	CL:4033027
diffuse bipolar 2 cell	CL:4033028
diffuse bipolar 3a cell	CL:4033029
diffuse bipolar 3b cell	CL:4033030
diffuse bipolar 4 cell	CL:4033031
diffuse bipolar 6 cell	CL:4033032
diffuse bistratified amacrine cell	CL:0004230
diffuse multistratified amacrine cell	CL:0004234
digestive enzyme secreting cell	CL:0000470
dikaryon	CL:0000603
diploid cell	CL:0000415
direct pathway medium spiny neuron	CL:4023026
displaced amacrine cell	CL:4023119
disseminated nephrocyte	CL:0002524
distal tip cell (sensu Nematoda)	CL:0000661
dn memory B cell	CL:0000981
dn memory B lymphocyte	CL:0000981
dn memory B-cell	CL:0000981
dn memory B-lymphocyte	CL:0000981
dopamanergic interplexiform cell	CL:0011105
dopamine 1 medium spiny neuron	CL:4023026
dopamine 2 medium spiny neuron	CL:4023029
dopaminergic cell	CL:0000700
dopaminergic neuron	CL:0000700
dorsal horn interneuron	CL:0011000
double bouquet cell	CL:4023159
double negative 1	CL:0000894
double negative 2	CL:0000806
double negative 3	CL:0000807
double negative 4	CL:0000808
double negative T cell	CL:0002489
double negative T regulatory cell	CL:0011024
double negative memory B cell	CL:0000981
double negative memory B lymphocyte	CL:0000981
double negative memory B-cell	CL:0000981
double negative memory B-lymphocyte	CL:0000981
double negative thymocyte	CL:0002489
double-negative alpha-beta regulatory T cell	CL:0011024
